adLibraryDate,pageId,pageName,pageAlias,pageVerification,likes,pageCategory,pageNameChanges,pageAdminCountries,isProfilePage,pageURL,entityType,stateMediaLabel,igUsername,igFollowers,igVerification,hiddenAds,pageIsDeleted,pageCreationDate,profileCreationDate,currentWeek,isPoliticalPage,weeklyByDisclaimer,lifetimeByDisclaimer,hasPoliticalSpendInAnyCountry
2020-06-30,136176823413276,Eco-Business,EcoBusinessMedia,not_verified,9099,Media/News Company,0,"Singapore (12), Philippines (2), Netherlands (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A136176823413276%7D&path=%2Fpages%2Ftransparency,regular_page,,ecobusinesscom,2139,False,0,False,2015-11-25,,,True,"{""Eco-Business"": 11}","{""Eco-Business"": 2166}",True
2020-06-30,1447444688808542,Ascott Collection,ascottcollection,not_verified,3113,Automotive Consultant,0,France (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A1447444688808542%7D&path=%2Fpages%2Ftransparency,regular_page,,ascottcollection,2220,False,0,False,2014-01-05,,,True,"{"""": 2}","{"""": 2}",True
2020-06-30,1468082613467781,Nee Soon Town Council,neesoon.tc,not_verified,20657,Community Organization,1,"Singapore (8), Switzerland (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A1468082613467781%7D&path=%2Fpages%2Ftransparency,regular_page,,neesoontc,2005,False,0,False,2013-03-15,,,True,"{""Nee Soon Town Council"": 37}","{""Nee Soon Town Council"": 960}",True
2020-06-30,153825921445023,De La Calle,FromTheStreet33,not_verified,14231,Educational Research Center,3,United States (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A153825921445023%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2013-03-20,,,True,"{"""": 8}","{"""": 8}",True
2020-06-30,1747710828842851,National Council on Problem Gambling - Singapore,NCPG.Singapore,not_verified,5411,Government Organization,0,"Singapore (19), India (2), Philippines (2)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A1747710828842851%7D&path=%2Fpages%2Ftransparency,regular_page,,ncpg.singapore,788,False,0,False,2016-06-29,,,True,"{""National Council on Problem Gambling - Singapore"": 15}","{""National Council on Problem Gambling - Singapore"": 55}",True
2020-06-30,180972142391567,Marcus & Cecilia Luah,marcusandcecilia,not_verified,1112,Entrepreneur,2,Singapore (5),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A180972142391567%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2017-02-16,,,True,"{""Luah Chuan Teck (Lai Quande)"": 105}","{""Luah Chuan Teck (Lai Quande)"": 4603}",True
2020-06-30,184992754910572,Epworth Community Services,EpworthCommunityServices,not_verified,2120,Nonprofit Organization,1,Singapore (6),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A184992754910572%7D&path=%2Fpages%2Ftransparency,regular_page,,epworth.sg,59,False,0,False,2011-10-04,,,True,"{""Fung Shi Ern, Shalom"": 16}","{""Fung Shi Ern, Shalom"": 166}",True
2020-06-30,1891309921137205,Peoples Voice Political Party,PeoplesVoiceSingapore,not_verified,29937,Politician,1,"Singapore (4), Thailand (3)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A1891309921137205%7D&path=%2Fpages%2Ftransparency,regular_page,,lim_tean,2035,False,0,False,2017-07-03,,,True,"{"""": 276}","{"""": 276}",True
2020-06-30,1898152866865517,新加坡赛斯基金会 Seth Singapore,SethSingaporeOfficial,not_verified,1693,Community Organization,6,"Singapore (6), Malaysia (1), Taiwan (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A1898152866865517%7D&path=%2Fpages%2Ftransparency,regular_page,,seth.singapore,89,False,0,False,2017-12-01,,,True,"{"""": 0}","{"""": 0}",True
2020-06-30,202216409941537,Cyclexafe,,not_verified,4508,Bicycle Shop,0,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A202216409941537%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2013-08-10,,,True,"{""Seah Kim Hong (She Jinfeng)"": 35}","{""Seah Kim Hong (She Jinfeng)"": 330}",True
2020-06-30,242973989535469,Real Singaporeans defending the family and shared values,TrueSingaporeLove,not_verified,14154,Community,0,Singapore (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A242973989535469%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2017-06-27,,,True,"{""Real Singaporeans defending the family and shared values"": 111}","{""Real Singaporeans defending the family and shared values"": 225}",True
2020-06-30,259077840923556,AOX Singapore,aoxwater,not_verified,6540,Water Treatment Service,3,Singapore (6),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A259077840923556%7D&path=%2Fpages%2Ftransparency,regular_page,,aoxsg,292,False,0,False,2014-01-28,,,True,"{""AOX Singapore"": 702}","{""AOX Singapore"": 2179}",True
2020-06-30,267926623635962,New Naratif,newnaratif,not_verified,9784,Arts & Humanities Website,0,"Malaysia (4), Singapore (4), Chile (1), Indonesia (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A267926623635962%7D&path=%2Fpages%2Ftransparency,regular_page,,newnaratif,5543,False,0,False,2017-02-28,,,True,"{""New Naratif"": 76}","{"""": 64, ""New Naratif"": 95}",True
2020-06-30,276389235831360,Glamstone,glamstone2013,not_verified,2877,Consulting Agency,0,South Korea (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A276389235831360%7D&path=%2Fpages%2Ftransparency,regular_page,,soobin0905,23076,False,0,False,2013-04-30,,,True,"{"""": 0}","{"""": 0}",True
2020-06-30,288031731262011,The Business Times,thebusinesstimes,blue_verified,163198,Media/News Company,1,"Singapore (57), Israel (16), United States (14), France (1), United Arab Emirates (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A288031731262011%7D&path=%2Fpages%2Ftransparency,regular_page,,businesstimessg,7399,True,0,False,2012-02-21,,,True,"{""The Business Times"": 789}","{""The Business Times"": 789}",True
2020-06-30,322502513454,Singapore Democratic Party (SDP),yoursdp,blue_verified,63835,Political Party,0,Singapore (18),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A322502513454%7D&path=%2Fpages%2Ftransparency,regular_page,,yoursdp,3511,True,0,False,2010-02-09,,,True,"{""Tan Liang Joo, John"": 777, ""Singapore Democratic Party (SDP)"": 1698}","{"""": 157, ""Tan Liang Joo, John"": 8777, ""Singapore Democratic Party (SDP)"": 1698}",True
2020-06-30,36541001838,Tan Suee Chieh,tansueechieh,blue_verified,3343,Public Figure,0,Singapore (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A36541001838%7D&path=%2Fpages%2Ftransparency,regular_page,,tansueechieh,232,False,0,False,2008-11-29,,,True,"{"" Tan Suee Chieh"": 36}","{"" Tan Suee Chieh"": 76}",True
2020-06-30,398799110143354,Lev Haolam - Supporting Israel's Heartland,levhaolamen,not_verified,74984,Gift Shop,3,"Russia (3), Spain (2), Israel (1), Ukraine (1), United States (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A398799110143354%7D&path=%2Fpages%2Ftransparency,regular_page,,lev_haolam,5051,False,0,False,2012-04-24,,,True,"{"""": 8}","{"""": 488}",True
2020-06-30,461304807554034,Grobe Distribution Pte Ltd,grobedistribution,not_verified,14,Retail Company,0,Singapore (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A461304807554034%7D&path=%2Fpages%2Ftransparency,regular_page,,grobedistribution,120,False,0,False,2017-06-21,,,True,"{""Chua Shi Jie (Cai Shijie)"": 13}","{""Chua Shi Jie (Cai Shijie)"": 266}",True
2020-06-30,492779724105442,Calvin Cheng,calvinchengnmp,blue_verified,50023,Public Figure,0,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A492779724105442%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2013-01-22,,,True,"{""Calvin Cheng"": 504}","{""Calvin Cheng"": 1557}",True
2020-06-30,701800260260398,The Forage Cafe,theforagecafesg,not_verified,2554,Restaurant,0,"Singapore (8), Philippines (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A701800260260398%7D&path=%2Fpages%2Ftransparency,regular_page,,theforagecafesg,1857,False,0,False,2019-06-26,,,True,"{""Chua Sock Tian, Josephine (Cai Shuzhen, Josephine)"": 179}","{""Chua Sock Tian, Josephine (Cai Shuzhen, Josephine)"": 364}",True
2020-07-01,100451933698060,AdVenture Communist,adventurecommunist,not_verified,86771,App Page,0,"Canada (21), United States (5)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A100451933698060%7D&path=%2Fpages%2Ftransparency,regular_page,,adventurecommunist_hh,34279,False,0,False,2016-04-20,,,True,"{"""": 1}","{"""": 222}",True
2020-07-01,102481158076847,Kayla Low 罗舒玉,kaylalowsy,not_verified,2791,Public figure,2,Singapore (4),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A102481158076847%7D&path=%2Fpages%2Ftransparency,regular_page,,kaylalowsy,66,False,0,False,2020-03-28,,,True,"{""Kayla Low"": 69}","{"""": 67}",True
2020-07-01,107424294344403,湖南大学材料科学与工程学院,,not_verified,2,University,0,,False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A107424294344403%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2020-06-12,,,True,"{"""": 31}","{"""": 66}",True
2020-07-01,109555293685,Gov.sg,gov.sg,blue_verified,379955,Government Website,1,"Singapore (49), India (3), Malaysia (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A109555293685%7D&path=%2Fpages%2Ftransparency,regular_page,,gov.sg,100842,True,0,False,2009-07-24,,,True,"{""Gov.sg"": 510}","{""Gov.sg"": 9061, """": 10840}",True
2020-07-01,109683633718773,Tribal,GoTribal.sg,not_verified,23,Business centre,1,,False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A109683633718773%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2019-08-10,,,True,"{""Tribal"": 8}",{},False
2020-07-01,121790674546188,AsiaOne,asiaonecom,blue_verified,180201,News and media website,0,Singapore (23),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A121790674546188%7D&path=%2Fpages%2Ftransparency,regular_page,,asiaonecom,8428,True,0,False,2010-10-15,,,True,"{""AsiaOne"": 1603}","{""AsiaOne"": 1732}",True
2020-07-01,1447444688808542,Ascott Collection,ascottcollection,not_verified,3113,Vehicle Consultant,0,France (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A1447444688808542%7D&path=%2Fpages%2Ftransparency,regular_page,,ascottcollection,2222,False,0,False,2014-01-05,,,True,"{"""": 2}","{"""": 2}",True
2020-07-01,1468082613467781,Nee Soon Town Council,neesoon.tc,not_verified,20676,Community organisation,1,"Singapore (8), Switzerland (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A1468082613467781%7D&path=%2Fpages%2Ftransparency,regular_page,,neesoontc,2004,False,0,False,2013-03-15,,,True,"{""Nee Soon Town Council"": 35}","{""Nee Soon Town Council"": 974}",True
2020-07-01,1747710828842851,National Council on Problem Gambling - Singapore,NCPG.Singapore,not_verified,5412,Government organisation,0,"Singapore (19), India (2), Philippines (2)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A1747710828842851%7D&path=%2Fpages%2Ftransparency,regular_page,,ncpg.singapore,786,False,0,False,2016-06-29,,,True,"{""National Council on Problem Gambling - Singapore"": 23}","{""National Council on Problem Gambling - Singapore"": 63}",True
2020-07-01,180972142391567,Marcus & Cecilia Luah,marcusandcecilia,not_verified,1112,Entrepreneur,2,Singapore (5),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A180972142391567%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2017-02-16,,,True,"{""Luah Chuan Teck (Lai Quande)"": 105}","{""Luah Chuan Teck (Lai Quande)"": 4618}",True
2020-07-01,184992754910572,Epworth Community Services,EpworthCommunityServices,not_verified,2120,Non-profit organisation,1,Singapore (6),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A184992754910572%7D&path=%2Fpages%2Ftransparency,regular_page,,epworth.sg,59,False,0,False,2011-10-04,,,True,"{""Fung Shi Ern, Shalom"": 19}","{""Fung Shi Ern, Shalom"": 169}",True
2020-07-01,202216409941537,Cyclexafe,,not_verified,4512,Bicycle shop,0,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A202216409941537%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2013-08-10,,,True,"{""Seah Kim Hong (She Jinfeng)"": 35}","{""Seah Kim Hong (She Jinfeng)"": 335}",True
2020-07-01,220602985521506,SDA News Page,SDANewsPage,not_verified,622,Political organisation,2,Singapore (7),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A220602985521506%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2018-11-24,,,True,"{""Muhammad Hairullah Bin Ahmad"": 23}",{},False
2020-07-01,242973989535469,Real Singaporeans defending the family and shared values,TrueSingaporeLove,not_verified,14154,Community,0,Singapore (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A242973989535469%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2017-06-27,,,True,"{""Real Singaporeans defending the family and shared values"": 111}","{""Real Singaporeans defending the family and shared values"": 236}",True
2020-07-01,259077840923556,AOX Singapore,aoxwater,not_verified,6541,Water treatment service,3,Singapore (6),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A259077840923556%7D&path=%2Fpages%2Ftransparency,regular_page,,aoxsg,291,False,0,False,2014-01-28,,,True,"{""AOX Singapore"": 659}","{""AOX Singapore"": 2237}",True
2020-07-01,267926623635962,New Naratif,newnaratif,not_verified,9819,Arts and humanities website,0,"Malaysia (4), Singapore (4), Chile (1), Indonesia (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A267926623635962%7D&path=%2Fpages%2Ftransparency,regular_page,,newnaratif,5745,False,0,False,2017-02-28,,,True,"{""New Naratif"": 91}","{"""": 63, ""New Naratif"": 118}",True
2020-07-01,276389235831360,Glamstone,glamstone2013,not_verified,2877,Consulting agency,0,South Korea (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A276389235831360%7D&path=%2Fpages%2Ftransparency,regular_page,,soobin0905,23025,False,0,False,2013-04-30,,,True,"{"""": 0}","{"""": 0}",True
2020-07-01,288031731262011,The Business Times,thebusinesstimes,blue_verified,163210,Media/news company,1,"Singapore (57), Israel (16), United States (14), France (1), United Arab Emirates (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A288031731262011%7D&path=%2Fpages%2Ftransparency,regular_page,,businesstimessg,7416,True,0,False,2012-02-21,,,True,"{""The Business Times"": 929}","{""The Business Times"": 929}",True
2020-07-01,322502513454,Singapore Democratic Party (SDP),yoursdp,blue_verified,64257,Political party,0,Singapore (18),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A322502513454%7D&path=%2Fpages%2Ftransparency,regular_page,,yoursdp,3639,True,0,False,2010-02-09,,,True,"{""Tan Liang Joo, John"": 761, ""Singapore Democratic Party (SDP)"": 3446}","{"""": 155, ""Singapore Democratic Party (SDP)"": 3378, ""Tan Liang Joo, John"": 8777}",True
2020-07-01,36541001838,Tan Suee Chieh,tansueechieh,blue_verified,3344,Public figure,0,Singapore (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A36541001838%7D&path=%2Fpages%2Ftransparency,regular_page,,tansueechieh,234,False,0,False,2008-11-29,,,True,"{"" Tan Suee Chieh"": 29}","{"" Tan Suee Chieh"": 82}",True
2020-07-01,398799110143354,Lev Haolam - Supporting Israel's Heartland,levhaolamen,not_verified,75082,Gift shop,3,"Russia (3), Spain (2), Israel (1), Ukraine (1), United States (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A398799110143354%7D&path=%2Fpages%2Ftransparency,regular_page,,lev_haolam,5061,False,0,False,2012-04-24,,,True,"{"""": 10}","{"""": 491}",True
2020-07-01,425482864324620,Queenstown Islamic Center,queenstownmuslimcommunity,not_verified,10710,Religious centre,1,"Canada (5), New Zealand (5), Egypt (3), Malaysia (3), Morocco (1), Nigeria (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A425482864324620%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2015-09-30,,,True,"{"""": 1}","{"""": 10}",True
2020-07-01,461304807554034,Grobe Distribution Pte Ltd,grobedistribution,not_verified,14,Retail company,0,Singapore (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A461304807554034%7D&path=%2Fpages%2Ftransparency,regular_page,,grobedistribution,120,False,0,False,2017-06-21,,,True,"{""Chua Shi Jie (Cai Shijie)"": 24}","{""Chua Shi Jie (Cai Shijie)"": 277}",True
2020-07-01,492779724105442,Calvin Cheng,calvinchengnmp,blue_verified,50068,Public figure,0,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A492779724105442%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2013-01-22,,,True,"{""Calvin Cheng"": 839}","{""Calvin Cheng"": 1925}",True
2020-07-01,499758200103346,Happy-TV,happytv,not_verified,43965,Broadcasting & media production company,0,Singapore (3),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A499758200103346%7D&path=%2Fpages%2Ftransparency,regular_page,,happytvsg,13537,False,0,False,2013-07-18,,,True,"{""Happy-TV"": 10}","{""Happy-TV"": 900}",True
2020-07-01,701800260260398,The Forage Cafe,theforagecafesg,not_verified,2559,Restaurant,0,"Singapore (8), Philippines (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A701800260260398%7D&path=%2Fpages%2Ftransparency,regular_page,,theforagecafesg,1861,False,0,False,2019-06-26,,,True,"{""Chua Sock Tian, Josephine (Cai Shuzhen, Josephine)"": 154}","{""Chua Sock Tian, Josephine (Cai Shuzhen, Josephine)"": 374}",True
2020-07-01,771947142920359,IReader,ireader.ebook,not_verified,47824,Interest,0,"China (25), Hong Kong (2), India (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A771947142920359%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2015-04-24,,,True,"{"""": 10}","{"""": 10}",True
2020-07-02,100397761645258,Minjur saleem,minjursaleem1,not_verified,27776,Motivational Speaker,0,United States (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A100397761645258%7D&path=%2Fpages%2Ftransparency,regular_page,,1minjursaleem,143,False,0,False,2020-04-12,,,True,"{"""": 0}","{"""": 0}",True
2020-07-02,102481158076847,Kayla Low 罗舒玉,kaylalowsy,not_verified,3384,Public Figure,2,Singapore (4),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A102481158076847%7D&path=%2Fpages%2Ftransparency,regular_page,,kaylalowsy,91,False,0,False,2020-03-28,,,True,"{""Kayla Low"": 103}","{"""": 67, ""Kayla Low"": 69}",True
2020-07-02,105326697792304,SG TUFF - Singapore Tenants United For Fairness,SGTUFF,not_verified,1129,Social Club,0,Singapore (5),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A105326697792304%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2020-03-31,,,True,"{"""": 9}","{"""": 9}",True
2020-07-02,106554620978064,Roof,,not_verified,49,Personal Blog,0,,False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A106554620978064%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2020-03-17,,,True,"{"""": 0}",{},True
2020-07-02,107424294344403,湖南大学材料科学与工程学院,,not_verified,2,College & University,0,,False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A107424294344403%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2020-06-12,,,True,"{"""": 28}","{"""": 67}",True
2020-07-02,109555293685,Gov.sg,gov.sg,blue_verified,380094,Government Website,1,"Singapore (50), India (3), Malaysia (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A109555293685%7D&path=%2Fpages%2Ftransparency,regular_page,,gov.sg,101328,True,0,False,2009-07-24,,,True,"{""Gov.sg"": 253}","{"""": 10840, ""Gov.sg"": 9215}",True
2020-07-02,109683633718773,Tribal,GoTribal.sg,not_verified,23,Business Center,1,,False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A109683633718773%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2019-08-10,,,True,"{""Tribal"": 8}","{""Tribal"": 8}",True
2020-07-02,111265477284297,Martin Piper,MartinPiperPublic,not_verified,299,Personal Blog,0,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A111265477284297%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2020-06-07,,,True,"{""Martin Piper"": 7}",{},False
2020-07-02,121790674546188,AsiaOne,asiaonecom,blue_verified,180259,News & Media Website,0,Singapore (24),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A121790674546188%7D&path=%2Fpages%2Ftransparency,regular_page,,asiaonecom,8455,True,0,False,2010-10-15,,,True,"{""AsiaOne"": 2008}","{""AsiaOne"": 2017}",True
2020-07-02,1468082613467781,Nee Soon Town Council,neesoon.tc,not_verified,20733,Community Organization,1,"Singapore (8), Switzerland (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A1468082613467781%7D&path=%2Fpages%2Ftransparency,regular_page,,neesoontc,2009,False,0,False,2013-03-15,,,True,"{""Nee Soon Town Council"": 59}","{""Nee Soon Town Council"": 1019}",True
2020-07-02,149151181960439,Dennis Tan Lip Fong 陈立峰,dennistanlipfong,blue_verified,5230,Politician,2,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A149151181960439%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2013-08-21,,,True,"{""Dennis Tan Lip Fong"": 2}",{},False
2020-07-02,1747710828842851,National Council on Problem Gambling - Singapore,NCPG.Singapore,not_verified,5411,Government Organization,0,"Singapore (19), India (2), Philippines (2)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A1747710828842851%7D&path=%2Fpages%2Ftransparency,regular_page,,ncpg.singapore,787,False,0,False,2016-06-29,,,True,"{""National Council on Problem Gambling - Singapore"": 32}","{""National Council on Problem Gambling - Singapore"": 72}",True
2020-07-02,180972142391567,Marcus & Cecilia Luah,marcusandcecilia,not_verified,1113,Entrepreneur,2,Singapore (5),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A180972142391567%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2017-02-16,,,True,"{""Luah Chuan Teck (Lai Quande)"": 107}","{""Luah Chuan Teck (Lai Quande)"": 4635}",True
2020-07-02,184992754910572,Epworth Community Services,EpworthCommunityServices,not_verified,2120,Nonprofit Organization,1,Singapore (6),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A184992754910572%7D&path=%2Fpages%2Ftransparency,regular_page,,epworth.sg,59,False,0,False,2011-10-04,,,True,"{""Fung Shi Ern, Shalom"": 19}","{""Fung Shi Ern, Shalom"": 172}",True
2020-07-02,202216409941537,Cyclexafe,,not_verified,4514,Bicycle Shop,0,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A202216409941537%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2013-08-10,,,True,"{""Seah Kim Hong (She Jinfeng)"": 35}","{""Seah Kim Hong (She Jinfeng)"": 340}",True
2020-07-02,220602985521506,SDA News Page,SDANewsPage,not_verified,677,Political Organization,2,Singapore (7),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A220602985521506%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2018-11-24,,,True,"{""Muhammad Hairullah Bin Ahmad"": 23}","{""Muhammad Hairullah Bin Ahmad"": 23}",True
2020-07-02,242973989535469,Real Singaporeans defending the family and shared values,TrueSingaporeLove,not_verified,14155,Community,0,Singapore (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A242973989535469%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2017-06-27,,,True,"{""Real Singaporeans defending the family and shared values"": 129}","{""Real Singaporeans defending the family and shared values"": 249}",True
2020-07-02,259077840923556,AOX Singapore,aoxwater,not_verified,6546,Water Treatment Service,3,Singapore (6),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A259077840923556%7D&path=%2Fpages%2Ftransparency,regular_page,,aoxsg,290,False,0,False,2014-01-28,,,True,"{""AOX Singapore"": 614}","{""AOX Singapore"": 2286}",True
2020-07-02,267926623635962,New Naratif,newnaratif,not_verified,9908,Arts & Humanities Website,0,"Malaysia (4), Singapore (4), Chile (1), Indonesia (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A267926623635962%7D&path=%2Fpages%2Ftransparency,regular_page,,newnaratif,5884,False,0,False,2017-02-28,,,True,"{""New Naratif"": 113}","{""New Naratif"": 144, """": 63}",True
2020-07-02,2683044731708864,Co Chung - Authentic taste of Vietnam,cochungvietnam,not_verified,2203,Coffee Shop,1,"Vietnam (5), Singapore (2), United States (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A2683044731708864%7D&path=%2Fpages%2Ftransparency,regular_page,,cochungvietnam,8978,False,0,False,2019-06-14,,,True,"{"""": 1}","{"""": 1}",True
2020-07-02,288031731262011,The Business Times,thebusinesstimes,blue_verified,163233,Media/News Company,1,"Singapore (57), Israel (16), United States (14), France (1), United Arab Emirates (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A288031731262011%7D&path=%2Fpages%2Ftransparency,regular_page,,businesstimessg,7450,True,0,False,2012-02-21,,,True,"{""The Business Times"": 1054}","{""The Business Times"": 1071}",True
2020-07-02,322502513454,Singapore Democratic Party (SDP),yoursdp,blue_verified,64972,Political Party,0,Singapore (18),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A322502513454%7D&path=%2Fpages%2Ftransparency,regular_page,,yoursdp,3823,True,0,False,2010-02-09,,,True,"{""Tan Liang Joo, John"": 696, ""Singapore Democratic Party (SDP)"": 4990}","{"""": 155, ""Tan Liang Joo, John"": 8777, ""Singapore Democratic Party (SDP)"": 4990}",True
2020-07-02,398799110143354,Lev Haolam - Supporting Israel's Heartland,levhaolamen,not_verified,75299,Gift Shop,3,"Russia (3), Spain (2), Israel (1), Ukraine (1), United States (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A398799110143354%7D&path=%2Fpages%2Ftransparency,regular_page,,lev_haolam,5074,False,0,False,2012-04-24,,,True,"{"""": 10}","{"""": 491}",True
